MS:1000894_[sec]	MS:1000285	S/N	peak_count
0.45139999998	123578	11.6131	167
2.91700000002	88342	9.09938	150
5.73700000002	182401	1.68018	874
8.55739999998	3070878	2.00871	545
9.45700000002	3538836	1.90456	581
10.3578	4324631	1.87537	695
11.24779999998	4231485	1.8485	705
12.12709999998	3948092	1.90463	791
13.03699999998	3876339	1.87116	745
13.93699999998	4828908	1.88257	760
14.8272	5307762	1.86115	868
15.72700000002	6418904	1.83785	1027
16.617	6117004	1.86431	999
17.51710000002	6379549	1.7971	1088
18.42709999998	6935298	1.81372	1110
19.30729999998	6788682	1.7761	1025
20.19709999998	7699449	1.85956	1123
21.08710000002	7096707	1.77746	1048
21.987	7915649	1.85127	1097
22.86700000002	8283443	1.7878	1193
23.7471	7554193	1.78743	1174
24.6471	8929554	1.81799	1209
25.52710000002	8613597	1.78148	1188
26.43700000002	8957330	1.82482	1222
27.29710000002	8990496	1.76973	1173
28.17709999998	9090306	1.75625	1178
29.0571	6956904	1.8027	1120
29.95699999998	9281209	1.81699	1217
30.837	9013001	1.78703	1263
31.7271	8698475	1.81598	1128
32.61730000002	8580447	1.77186	1211
33.4971	8297335	1.81628	1159
34.38709999998	8404128	1.82535	1163
35.277	9737407	1.77738	1221
36.15700000002	9575923	1.82434	1234
37.0371	9649823	1.80682	1243
37.92709999998	8186742	1.79351	1164
38.80699999998	9775966	1.79809	1176
39.687	9873303	1.81988	1237
40.56709999998	9891035	1.82157	1091
41.44729999998	9620947	1.78386	1102
42.33709999998	10001659	1.79501	1127
43.20700000002	8727961	1.77625	1234
44.07700000002	9730583	1.81539	1185
44.95699999998	9862433	1.80247	1224
45.84709999998	8736514	1.86292	1221
46.72699999998	7727412	1.89623	1142
47.61700000002	8610581	2.13418	1243
48.51700000002	9334965	2.38314	1138
49.40710000002	10116643	2.37176	1237
50.2971	9899052	2.40066	1165
51.18700000002	10886772	2.31805	1244
52.077	11441464	2.35454	1254
52.95709999998	11610055	2.31412	1220
53.8473	12143674	2.34915	1298
54.71710000002	12217809	2.27063	1177
55.59700000002	13297815	2.26111	1261
56.46709999998	13433645	2.30671	1173
57.33709999998	13570974	2.25302	1084
58.3335	15794682	2.22338	1018
59.15740000002	16648969	2.10273	1009
60.11740000002	17177332	1.91633	798
61.0674	20505096	1.94498	774
62.00740000002	22073212	1.87312	772
62.94739999998	22336592	1.89525	723
63.89740000002	20220324	1.75026	646
64.83739999998	20114862	1.77599	622
65.7774	20489348	1.74191	659
66.71740000002	16972404	1.75611	600
67.65739999998	14479110	1.73621	656
68.5974	17076764	1.68265	619
69.53740000002	15056783	1.74822	689
70.5174	12995934	1.73897	721
71.43739999998	14587040	1.74574	908
72.39739999998	12673607	1.76663	880
73.34809999998	12938771	1.71808	1028
74.3175	10995266	1.71916	1054
75.27739999998	11721874	1.79928	1171
76.2573	8882659	1.78822	1023
77.22739999998	7985933	1.75753	1089
78.2274	8284502	1.75767	1163
79.2174	8008861	1.79741	1141
80.20759999998	7706271	1.74802	1189
81.20740000002	7293724	1.77506	1148
82.20739999998	6933019	1.78909	1154
83.21740000002	6182380	1.73507	1099
84.2274	6710266	1.78515	1201
85.2474	6334585	1.78327	1212
86.24740000002	5898947	1.7935	1142
87.26740000002	5770381	1.81453	1117
88.28749999998	5910361	1.78931	1163
89.30740000002	5237168	1.84528	1119
90.33739999998	5323954	1.84181	1196
91.36750000002	5554639	1.82161	1239
92.44399999998	5245149	1.83181	1182
93.327	4449974	1.81756	1032
94.2678	4924450	1.81729	1170
95.1771	4828854	1.84266	1123
96.11710000002	4633122	1.82811	1068
97.0371	4498770	1.88876	1049
97.96699999998	4438253	1.87072	1089
98.907	4047746	1.85136	983
99.83710000002	4142084	1.94101	1007
100.77700000002	4085881	1.90774	1022
101.71699999998	3946079	1.83243	1049
102.657	3657993	1.83779	989
103.5972	3612869	1.89113	987
104.54710000002	5403145	1.86302	962
105.45709999998	3693371	1.91924	1028
106.42699999998	3350816	1.86842	929
107.34709999998	3321361	1.91972	905
108.3183	3241038	1.92237	937
109.2471	3154960	2.0509	907
110.19709999998	3307740	1.98599	977
111.15700000002	2798243	1.97425	815
112.11700000002	2670191	2.03998	817
113.0871	2630514	2.0199	845
114.05710000002	2407352	2.04593	772
115.02700000002	2305117	2.07966	879
116.01700000002	2401164	2.10626	779
117.0072	2262657	2.24279	729
117.9771	2239906	2.11457	758
118.95700000002	2145409	2.15095	724
119.94700000002	2123157	2.28127	695
120.927	1946423	2.21845	685
121.91710000002	1878380	2.2792	668
122.907	2130685	2.24884	778
123.90700000002	1992548	2.2003	735
124.90699999998	1849108	2.34603	638
125.8971	1755693	2.30697	646
126.90700000002	1663512	2.43618	589
127.90699999998	1592944	2.42584	584
128.91709999998	1653018	2.49001	618
129.92710000002	1601013	2.42778	608
130.947	1473003	2.57972	542
131.9571	1553440	2.53607	584
132.97699999998	1387223	2.63464	538
133.99699999998	1437330	2.66954	548
135.02710000002	1445999	2.54646	591
136.05700000002	1414494	2.76975	559
137.097	1311726	2.90047	495
138.12709999998	1354893	2.8266	515
139.15729999998	1323960	2.81437	546
140.19700000002	993101	1.55549	603
141.29299999998	1325363	3.15171	438
142.36840000002	1101372	3.72612	387
143.5275	1231812	3.35617	464
144.67750000002	1124757	3.74993	426
145.85740000002	1630412	3.39091	447
146.94760000002	2009322	3.27445	460
148.01740000002	1244524	3.57053	465
149.18740000002	1198854	3.46264	484
150.3774	1127638	4.16818	414
151.5474	1619440	3.58102	432
152.63740000002	1046156	4.4118	353
153.81739999998	1011493	4.11614	397
155.0175	1039635	4.01262	406
156.20740000002	1076750	4.20267	417
157.41739999998	1033811	4.56865	361
158.60740000002	1545515	3.90268	370
159.73390000002	898174	3.79081	390
160.7871	978094	3.62498	429
161.88709999998	937051	3.6572	411
162.97789999998	915505	3.56713	388
164.067	940786	3.77963	397
165.15700000002	961069	3.82609	369
